PRICE,BEDS,BATH,PROPERTYSQFT,TYPE_Condo for sale,TYPE_House for sale,TYPE_Land for sale,TYPE_Multi-family home for sale,TYPE_Townhouse for sale,SUBLOCALITY_Kings County,SUBLOCALITY_Manhattan,SUBLOCALITY_New York,SUBLOCALITY_Queens,SUBLOCALITY_Richmond County,SUBLOCALITY_Staten Island,SUBLOCALITY_The Bronx
7995000,3,4.0,2184.207862,True,False,False,False,False,False,False,True,False,False,False,False
1425000,2,2.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
749000,4,2.0,2184.207862,False,False,False,True,False,False,False,False,True,False,False,False
548000,1,1.0,950.0,True,False,False,False,False,False,False,False,True,False,False,False
950000,1,1.0,560.0,True,False,False,False,False,False,False,True,False,False,False,False
1460000,2,2.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
269000,3,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
1695000,1,2.0,1072.0,True,False,False,False,False,True,False,False,False,False,False,False
155000,3,1.0,2184.207862,False,False,False,False,False,False,False,False,False,False,False,False
449000,2,1.0,764.0,False,False,False,False,False,False,False,False,True,False,False,False
938000,5,3.0,1890.0,False,False,False,True,False,False,False,True,False,False,False,False
690000,2,2.0,1500.0,False,True,False,False,False,True,False,False,False,False,False,False
1499000,5,2.3738608579684373,2088.0,False,True,False,False,False,True,False,False,False,False,False,False
795000,2,1.0,2184.207862,False,False,False,False,False,False,False,False,False,False,False,False
300000,2,1.0,800.0,False,False,False,False,False,False,False,False,False,False,False,False
1100000,2,2.0,2184.207862,True,False,False,False,False,False,False,True,False,False,False,False
5000000,2,2.0,1780.0,True,False,False,False,False,False,False,True,False,False,False,False
2500000,8,4.0,6425.0,False,True,False,False,False,True,False,False,False,False,False,False
425000,1,1.0,603.0,True,False,False,False,False,False,False,False,False,False,False,False
280000,3,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
1149000,3,2.0,1660.0,False,True,False,False,False,True,False,False,False,False,False,False
410000,2,2.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
268000,1,1.0,660.0,False,False,False,False,False,False,False,False,True,False,False,False
6000000,4,4.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
4650000,3,3.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
24500000,6,8.0,8400.0,False,True,False,False,False,False,False,True,False,False,False,False
660000,2,2.0,970.0,True,False,False,False,False,False,False,False,True,False,False,False
465000,2,2.0,1048.0,False,True,False,False,False,False,False,False,False,True,False,False
1175000,2,2.0,1072.0,True,False,False,False,False,False,False,True,False,False,False,False
1078000,3,2.0,1260.0,False,True,False,False,False,False,False,False,True,False,False,False
349000,1,1.0,652.0,False,False,False,False,False,False,False,False,False,False,False,False
269995,1,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
1590000,7,4.0,1739.0,False,False,False,True,False,False,False,True,False,False,False,False
4650000,3,3.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
425000,1,1.0,603.0,True,False,False,False,False,False,False,False,False,False,False,False
6999000,6,3.0,2184.207862,False,False,False,True,False,True,False,False,False,False,False,False
1398000,4,2.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
750000,3,2.0,1868.0,False,True,False,False,False,True,False,False,False,False,False,False
629000,1,1.0,2184.207862,False,False,False,False,False,False,True,False,False,False,False,False
1150000,3,2.0,1280.0,False,True,False,False,False,True,False,False,False,False,False,False
12500000,4,6.0,7500.0,False,True,False,False,False,False,False,True,False,False,False,False
699900,3,2.0,1420.0,False,True,False,False,False,False,False,False,False,True,False,False
519000,2,2.0,1079.0,False,False,False,False,False,False,False,False,True,False,False,False
279000,1,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
1325000,6,4.0,2184.207862,False,False,False,True,False,False,False,False,True,False,False,False
635000,4,2.0,1684.0,False,True,False,False,False,False,False,False,False,True,False,False
1100000,7,2.3738608579684373,1040.0,False,False,False,True,False,True,False,False,False,False,False,False
199000,1,1.0,600.0,False,False,False,False,False,False,False,False,True,False,False,False
550000,2,2.0,1012.0,False,False,False,False,False,False,False,True,False,False,False,False
518000,3,2.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
26000000,8,6.0,10940.0,False,False,False,False,True,False,False,True,False,False,False,False
1250000,2,2.0,1057.0,True,False,False,False,False,True,False,False,False,False,False,False
8750000,3,4.0,4275.0,False,False,False,False,True,False,False,True,False,False,False,False
1465000,2,1.0,1107.0,True,False,False,False,False,False,False,False,False,False,False,False
278000,1,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
469000,2,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
225000,1,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
1100000,4,3.0,3664.0,False,False,False,True,False,False,False,False,False,False,False,True
1960000,8,7.0,2184.207862,False,False,False,True,False,False,False,False,True,False,False,False
949000,5,3.0,2184.207862,False,False,False,True,False,True,False,False,False,False,False,False
799000,4,2.0,1716.0,False,False,False,True,False,True,False,False,False,False,False,False
699000,3,3.0,1280.0,False,True,False,False,False,True,False,False,False,False,False,False
900000,3,2.0,1248.0,False,True,False,False,False,False,False,False,False,True,False,False
1100000,4,3.0,3664.0,False,False,False,True,False,False,False,False,False,False,False,True
1235000,8,5.0,2538.0,False,False,False,True,False,False,False,False,True,False,False,False
3295000,2,2.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
595000,2,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
269000,3,1.0,485.0,True,False,False,False,False,False,False,False,False,False,False,False
548000,2,2.0,1354.0,False,False,False,False,True,False,False,False,False,True,False,False
6995000,4,4.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
1150000,2,1.0,900.0,False,False,False,False,False,False,False,False,False,False,False,False
799000,5,2.0,1500.0,True,False,False,False,False,False,False,False,False,False,False,False
2110000,2,2.0,1326.0,True,False,False,False,False,False,False,True,False,False,False,False
4200000,5,4.0,4480.0,False,False,False,False,True,False,False,True,False,False,False,False
450000,4,2.0,2184.207862,False,False,False,True,False,False,False,False,True,False,False,False
385000,1,1.0,779.0,False,False,False,False,False,False,False,False,False,False,False,False
649999,4,1.0,2184.207862,False,True,False,False,False,False,False,False,True,False,False,False
539000,2,1.0,708.0,True,False,False,False,False,False,False,False,False,False,False,False
1525000,3,2.0,1650.0,False,True,False,False,False,True,False,False,False,False,False,False
2100000,6,2.0,2720.0,False,False,False,True,False,True,False,False,False,False,False,False
625000,3,2.0,1944.0,False,True,False,False,False,False,False,False,False,False,False,True
728888,4,3.0,1379.0,False,True,False,False,False,False,False,False,True,False,False,False
739000,2,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
1290000,3,2.0,2184.207862,False,False,False,True,False,False,False,False,True,False,False,False
675000,3,2.0,1750.0,False,False,False,True,False,False,False,False,False,False,False,True
550000,3,2.0,1221.0,False,True,False,False,False,False,False,False,True,False,False,False
1099999,3,1.0,1100.0,False,True,False,False,False,False,False,False,True,False,False,False
906300,8,4.0,3116.0,False,False,False,True,False,True,False,False,False,False,False,False
5900000,3,4.0,3000.0,False,False,False,False,False,False,False,True,False,False,False,False
2700000,3,3.0,1689.0,True,False,False,False,False,False,False,True,False,False,False,False
659000,4,2.0,2184.207862,False,True,False,False,False,False,False,False,True,False,False,False
898000,1,2.0,1340.0,True,False,False,False,False,False,False,False,False,False,False,False
189990,1,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
2150000,6,2.0,2184.207862,False,False,False,True,False,False,False,False,True,False,False,False
550000,3,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
2100000,3,3.0,1968.0,False,False,False,False,False,False,False,True,False,False,False,False
499000,5,2.0,1236.0,False,True,False,False,False,False,False,False,False,False,False,True
1795000,4,3.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
2300000,2,2.0,1163.0,True,False,False,False,False,False,False,True,False,False,False,False
594900,2,1.0,729.0,True,False,False,False,False,False,False,False,False,False,False,False
1399000,4,2.0,1700.0,False,False,False,False,True,True,False,False,False,False,False,False
639000,2,2.0,800.0,True,False,False,False,False,False,False,False,True,False,False,False
1995000,9,3.0,3600.0,False,False,False,True,False,True,False,False,False,False,False,False
1250000,5,2.0,2376.0,False,False,False,True,False,True,False,False,False,False,False,False
3495000,3,3.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
500000,3,2.0,2184.207862,False,False,False,False,False,False,False,False,False,False,False,False
349000,3,1.0,500.0,True,False,False,False,False,False,False,False,True,False,False,False
3195000,4,4.0,3612.0,False,False,False,True,False,True,False,False,False,False,False,False
24950000,7,5.0,12000.0,False,False,False,False,True,False,False,True,False,False,False,False
709999,4,2.0,2184.207862,False,True,False,False,False,False,False,False,True,False,False,False
774900,3,2.0,1335.0,False,True,False,False,False,False,False,False,False,True,False,False
988000,3,2.0,3061.0,False,False,False,True,False,False,False,False,False,True,False,False
275000,1,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
219000,1,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
439000,1,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
425000,3,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
599999,4,2.0,2184.207862,False,False,False,True,False,True,False,False,False,False,False,False
1139000,3,3.0,2520.0,False,False,False,True,False,True,False,False,False,False,False,False
680000,3,2.0,1296.0,False,True,False,False,False,True,False,False,False,False,False,False
560000,2,2.0,1008.0,True,False,False,False,False,False,False,False,False,False,True,False
1600000,9,3.0,3000.0,False,False,False,True,False,False,False,True,False,False,False,False
699900,3,1.0,558.0,True,False,False,False,False,False,False,True,False,False,False,False
1650000,3,2.0,1493.0,True,False,False,False,False,False,False,True,False,False,False,False
679000,1,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
1249000,2,2.0,2158.0,True,False,False,False,False,False,False,False,False,False,False,False
438000,1,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
449000,2,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
699000,1,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
